addr_postc,addr_subur,air_condit,amenity,biergarten,brand,capacity,contact_ph,contact_we,cuisine,delivery,descriptio,diet_vegan,diet_veget,indoor_sea,indoor_s_1,internet_a,internet_1,name,opening_ho,outdoor_se,smoking,takeaway,wheelchair,Lat,Lon,Brick
10589,Charlottenburg,,restaurant,,,,,,international,,,,,,,,,Pustebacke,,yes,,,,52.523069000000000,13.300310000000000,Charlottenburg-Wilmersdorf
10405,Prenzlauer Berg,,restaurant,,,,,,asian,,,yes,yes,true,,,,Noumi,Mo-Su 12:00-23:00,yes,outside,,limited,52.538200000000003,13.424091000000001,Pankow
12161,Friedenau,,restaurant,,,,,,asian,,,,,true,,,,Noumi Lounge,"Su-Th 12:00-22:00, Fr-Sa 12:00-24:00",yes,,,,52.473584000000002,13.327999999999999,Tempelhof-Schöneberg
,,,restaurant,,,,,,asian,,,yes,yes,,,no,,Sonder,,yes,outside,,no,52.498759999999997,13.445964999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,indian,,,,,true,,,,The Biryani Club,,pedestrian_zone,,,yes,52.533251000000000,13.368147000000000,Mitte
10117,,,restaurant,,,,,,indian,,,,,,,,,The Indique,,,,,,52.523591000000003,13.390623000000000,Mitte
12109,,,restaurant,,,,,,indian,,,,,,,,,Tandoori Nawab,"Mo-Fr 11:45-22:45; Sa-So 12:00-22:45",,,,,52.443361000000003,13.385960000000001,Tempelhof-Schöneberg
12161,,,restaurant,,,,,,german,,,,,,,,,Amida,"Mo-Fr 12:00-22:00; Sa,Su 13:00-22:00",,,,,52.472945000000003,13.327608000000000,Tempelhof-Schöneberg
13353,,,restaurant,,,,,,german,,,,,,,,,Kantine im Westhafen,Mo-Fr 06:00-14:00,,,,,52.537925000000001,13.340904000000000,Mitte
,,,restaurant,,,,,https://www.bsc-sport-casino.de/,german,,,no,no,,,,,BSC-Sportcasino,"Mo 16:00-22:00; Tu-Fr 15:00-22:00; Sa-Su ""je nach Sportbetrieb""",,,,,52.485757000000000,13.284640000000000,Charlottenburg-Wilmersdorf
13357,,,restaurant,,,,,,italian,,,,,,,,,La Piccola,,,,,,52.550350000000002,13.388285000000000,Mitte
12587,,,restaurant,,,,,,italian,,,no,yes,,,,,La Manifattura del Gusto,We-Su 16:00-22:00,,,,,52.446708000000001,13.623507999999999,Treptow-Köpenick
10119,,,restaurant,,,,,,lebanese,,,,,true,,,,The Eatery Berlin,"Mo-Fr 12:00-15:00, 18:00-21:00",yes,no,,,52.531024000000002,13.410125000000001,Pankow
10965,,,restaurant,,,,,,german,,,,,true,,,,Dolden-Mädel,"Mo-Th,Su 13:00-23:00; Fr-Sa 13:00-24:00",yes,,,no,52.489545000000000,13.385907000000000,Friedrichshain-Kreuzberg
10405,,,restaurant,,,,,,american,,,,,true,,,,Grindhouse Burgers,"Tu-Th 12:00-15:00, 17:30-22:00; Fr 12:00-23:00; Sa 13:00-23:00; Su 13:00-22:00",yes,,,no,52.534495999999997,13.416375000000000,Pankow
10961,,,restaurant,,,,,,mexican,yes,,,,true,,,,Mama Rosas Taqueria,"Tu-Fr 12:00-23:00; Sa-So 14:00-23:00",yes,,,,52.490267000000003,13.386191000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,turkish,,,,,,,,,Öz Inegöl Köfteci,,,,,,52.540737000000000,13.393761000000000,Mitte
10997,,false,restaurant,,,,,,african,,,yes,yes,true,,,,Omdur - Sudanese Streetfood,,yes,,,no,52.499966000000001,13.444428000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,+49 30 81032459,https://nafis-restaurant.de/,persian,,,no,no,,,,,Nafis,"11:30-22:30; Mo off",,,,,52.496104000000003,13.359189000000001,Tempelhof-Schöneberg
,,,restaurant,,,,,,greek,,,,,,,,,Inter-Spezial,,,,,,52.599144000000003,13.355123000000001,Reinickendorf
10247,,,restaurant,,,,,,vietnamese,yes,,yes,,true,,,,Aroma 33,Mo-Su 11:30-22:00,yes,,,,52.516505000000002,13.460523000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,vietnamese,,Das Restaurant kombiniert „traditionelle Klosterküche mit Elementen der modernen Küche“.,only,,true,,,,Chay Long — Hasenheide,"Tu-Su 12:00-22:00; Jun-Aug Tu-Su 12:00-23:00",yes,,,,52.488926999999997,13.410804000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,vietnamese,,,,,true,,,,Nammi,Mo-Su 12:00-22:00,no,no,,,52.453719000000000,13.316905000000000,Steglitz-Zehlendorf
10557,,true,restaurant,,,,,,international,,,,,true,,,,Amigo Cohen,Tu-Sa 18:00+,no,no,,yes,52.526964000000000,13.369814999999999,Mitte
,,,restaurant,,,,,,thai,,,,,true,,,,Aroy,,yes,,,,52.532708000000000,13.387672000000000,Mitte
,,,restaurant,,,,,,asian,yes,,,,true,,,,Com Nam,,yes,,,yes,52.522976999999997,13.400656000000000,Mitte
,,,restaurant,,,,,,asian,,,yes,yes,,,,,Asia Bowl,,,outside,,,52.551606000000000,13.382401000000000,Mitte
,,,restaurant,,,,,,asian,yes,,only,yes,,,,,Rôu Vegan,,,,,,52.536012999999997,13.397326000000000,Mitte
,,,restaurant,,,,"+4930591675",,asian,,,,,true,,,,Asia Snack,,yes,,,,52.497874000000003,13.347927000000000,Tempelhof-Schöneberg
10178,,,restaurant,,,,,,indian,,,yes,yes,true,,no,,Mumbai Local,Mo-Su 11:30-1:00,yes,outside,yes,,52.519340999999997,13.409922000000000,Mitte
10625,,,restaurant,,,,,,indian,,,yes,yes,true,,,,Mr. Chai Wala,,yes,,,,52.506281000000001,13.317272000000001,Charlottenburg-Wilmersdorf
13503,,,restaurant,,,,,,indian,,,,,,,,,Signature India,Mo-Su 12:00-22:00,,,yes,,52.618647000000003,13.221330999999999,Reinickendorf
,,,restaurant,,,,,,indian,,,,,,,,,Majhe Wale,,,,only,,52.425614000000003,13.443979000000001,Neukölln
12587,,,restaurant,,,,,,german,,,,,,,,,Ratskeller,"Mo,Th,Fr 17:00-00:00; Sa 12:00-00:00; Su 10:00-22:00",yes,,,,52.454425999999998,13.624855999999999,Treptow-Köpenick
12101,,,restaurant,,,,,,german,,,,,,,,,The Rolling Pin - Der Falsche Italiener,Tu-Su 11:30-22:00,,,,,52.484636999999999,13.384824999999999,Tempelhof-Schöneberg
,,,restaurant,,,,,,italian,,,,,,,,,Trattoria Stella Dorra,Tu-Su 11:30-23:30,,,,,52.550643000000001,13.411492000000001,Pankow
14163,Zehlendorf,,restaurant,,,,+49 30 98424734,,italian,,,,,,,,,Guste e Sapori,Tu-Su 15:00-22:00,,,,yes,52.434558000000003,13.249760999999999,Steglitz-Zehlendorf
,,false,restaurant,,,,,,italian,,,,,true,,,,Ristorante Bianco,"Su-Fr 12:00-23:00, Sa 12:00-10:00",yes,,,no,52.523806999999998,13.300711000000000,Charlottenburg-Wilmersdorf
10623,Charlottenburg,,restaurant,,,,,https://www.morecravings.com/en/venues/restaurant-am-steinplatz,german,,,,,,,,,Restaurant & Bar am Steinplatz,,,,,,52.508029999999998,13.326333000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,arab,,,,,,,,,Aleppo Burg قلعة حلب,,,,,,52.487943999999999,13.425573999999999,Neukölln
,,,restaurant,,,,,,chinese,,,,,true,,,,Hotpot & Nudeln,Mo-Su 11:00-22:00,yes,,,yes,52.507458000000000,13.456683999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,egyptian,,"Ägyptisches Restaurant, vegane Gerichte scheinen als ""Veggie"" gekennzeichnet",yes,yes,,,,,Om El Donya,,,,,,52.465772999999999,13.433357000000001,Neukölln
,,,restaurant,,,,,,chinese,,,,,,,,,,,,,,,52.436051999999997,13.389284999999999,Tempelhof-Schöneberg
10789,,,restaurant,,,,,,asian,,,yes,,,,,,Umi Vegan,Mo-Su 12:00-22:00,,,,,52.500660000000003,13.345319999999999,Tempelhof-Schöneberg
10627,,,restaurant,,,,,,thai,,,,,true,,,,Thai Art,Mo-Sa 11:00-21:00,yes,,,,52.506934999999999,13.305721999999999,Charlottenburg-Wilmersdorf
10245,,,restaurant,,,,,,asian,,,,,true,,,,Nogi,Mo-Su 12:00-22:00,yes,,,,52.506076999999998,13.466087000000000,Friedrichshain-Kreuzberg
10365,,,restaurant,,,,,,vietnamese,,,,yes,,,,,Ha Noi Restaurant,,yes,,,,52.528452999999999,13.490005000000000,Lichtenberg
,,,restaurant,,,,,,turkish,,,,,true,,,,Gokorec,,yes,,,,52.494526999999998,13.421395000000000,Neukölln
12049,,,restaurant,,,,,,ethiopian,,,,,,,,,Adot Kitchen,Mo-Su 10:00-16:00,,,,,52.483896000000001,13.422853999999999,Neukölln
,,,restaurant,,,,,,mexican,,,,,true,,,,Sabor a mi,,yes,,,,52.511153000000000,13.461413000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,vietnamese,,,,,true,,,,King King,"Mo-Th 11:00-23:00, Fr-Su 12:00-23:00",yes,,,yes,52.490091000000000,13.387907999999999,Friedrichshain-Kreuzberg
10999,,,restaurant,,,,,,mexican,,,,,,,,,Delirio,Mo-Sa 12:00-23:00,,,,,52.495513000000003,13.431239000000000,Friedrichshain-Kreuzberg
10245,,,restaurant,,,,,,international,,,,,true,,wlan,,La Pecadille,"Mo-Fr 18:00-22:00; Sa 17:00-22:00",yes,,,,52.509269000000003,13.465648000000000,Friedrichshain-Kreuzberg
10559,,,restaurant,,,,,,turkish,,,,,true,,,,La Fiamma,,yes,,,yes,52.526418999999997,13.348910999999999,Mitte
,,,restaurant,,,,,,asian,,,,,,,,,Shoo Loong Kan Hot Pot,,,,,limited,52.501542000000001,13.329205000000000,Charlottenburg-Wilmersdorf
12619,,,restaurant,,,,,,asian,,,,,,,,,Nagoya Sushi Berlin,Di-So 11:00-21:00,,,,,52.529259000000003,13.593244000000000,Marzahn-Hellersdorf
,,,restaurant,,,,,,indian,,,,,,,,,Indisches restaurant,,,,,,52.514214000000003,13.381467000000001,Mitte
,,,restaurant,,,,+49 30 80401600,https://saanjh.de/,indian,yes,,yes,yes,true,,,,Saanjh,,yes,,,,52.434255000000000,13.198532000000000,Steglitz-Zehlendorf
12685,Marzahn,,restaurant,,,,,,german,,,,,true,,,,Marzahner Krug,"Mo-Th 12:00-22:00; Fr,Sa 12:00-24:00; Su 12:00-21:00",patio,outside,,no,52.543522000000003,13.561139000000001,Marzahn-Hellersdorf
10115,,,restaurant,,,,,,italian,,,,yes,true,,,,Pizza e Vino,"Fr-Sa 12:00-23:30; Su-Th 11:00-23:00",,,,,52.532285999999999,13.395756000000000,Mitte
12209,Lichterfelde,,restaurant,,,,,,italian,,,,,,,,,Tre Frantelli,,yes,,,limited,52.416590999999997,13.337351000000000,Steglitz-Zehlendorf
,,,restaurant,,,,,,italian,,,,,,,,,Al Centro,Mo-Su 10:00-24:00,,,,,52.456538000000002,13.509081000000000,Treptow-Köpenick
14059,Westend,,restaurant,,,,,,italian,,,,,,,,,La Trattoria Berlin,Mo-Su 11:00-03:00,,,,limited,52.510489999999997,13.283410999999999,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,italian,,,,yes,true,,,,La Famiglia,,yes,,,,52.511851999999998,13.461199000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,italian,,,,,,,,,Denis Pizza Place,Mo-Su 16:00-22:00,,,,,52.555050000000001,13.341082999999999,Mitte
,,,restaurant,,,,,,turkish,,,,,true,,,,Streetfood Burger & Döner,,yes,,,,52.440514999999998,13.387924999999999,Tempelhof-Schöneberg
10967,,,restaurant,,,,,,japanese,,,,,,,,,shizuku,We-Sa 18:30-02:00,,,,,52.487692000000003,13.420394000000000,Friedrichshain-Kreuzberg
10967,,,restaurant,,,,,,japanese,,,,,,,,,Tokyo Gohan Berlin,"We-Fr 11:30-14:30, 17:30-21:00; Sa 12:00-20:30",,,,,52.493716999999997,13.412678000000000,Friedrichshain-Kreuzberg
10435,,,restaurant,,,,,,japanese,,,,,true,,,,26 Shibuya,,yes,,,,52.537405999999997,13.408213000000000,Pankow
13353,,,restaurant,,,,,,turkish,yes,,,,,,,,Köfteci Musti,"Mo-Sa 09:00-22:30, Su 11:00-22:00",,,,,52.548589000000000,13.353059999999999,Mitte
12247,,,restaurant,,,,,,turkish,,,,,,,,,Köfteci Niyazi Efendi,,,,,,52.440066000000002,13.342665999999999,Steglitz-Zehlendorf
,,,restaurant,,,,,,peruvian,,,,yes,,,,,Restaurant Chicha,We-Su 18:00-24:00,,,,,52.493178000000000,13.427882000000000,Neukölln
10369,,,restaurant,,,,,,brazilian,,,,,,,,,TUCANO,Mo-Sa 11:00-23:00,,,,,52.532451000000002,13.469483000000000,Lichtenberg
,,,restaurant,,,,,,greek,,,,,,,,,apló,,,,,no,52.529549000000003,13.402107000000001,Mitte
10627,,,restaurant,,,,,,spanish,,,,,,,,,,Tu-Su 11:00-00:00,,,,,52.506950000000003,13.301978999999999,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,chinese,,,,,true,,,,Boa Goa Club,,no,,,,52.502195000000000,13.431385000000001,Friedrichshain-Kreuzberg
10961,,,restaurant,,,,,,chinese,,,,,,,,,Bang Bang Habdpulled Noodles,,,,,,52.491630999999998,13.387537999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,mexican,,,no,yes,true,,,,Piedra del Sol,"Mo-Fr 16:00-18:00+; Sa,Su 12:00-18:00+",yes,,,,52.455336000000003,13.324977000000001,Steglitz-Zehlendorf
10247,,,restaurant,,,,,,asian,,,,,,,,,Michi Asian Fusion,"Mo-Fr 11:30-22:00; Sa-Su 13:00-22:00",,,,yes,52.516171999999997,13.471066000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,thai,,,,,,,,,The Pho Bar,,yes,,,,52.537120000000002,13.421333000000001,Pankow
,,,restaurant,,,,,,vietnamese,,,,,,,,,Co Miu Vietnam Gourmet,,,,,,52.515506999999999,13.291416000000000,Charlottenburg-Wilmersdorf
12043,,,restaurant,,,,,,turkish,,,,,,,,,Örnek Lahmacun,Mo-Su 08:00-00:00,,,,,52.478785000000002,13.437916000000000,Neukölln
12051,,,restaurant,,,,,,lebanese,,,,,,,,,Karim Frühstückshaus,,,,,,52.471074000000002,13.429667000000000,Neukölln
10317,,,restaurant,,,,,,arab,,,,,,,,,Ham Ham Manakish,Mo-Su 08:00-15:00,,,,no,52.508220000000001,13.497010000000000,Lichtenberg
,,,restaurant,,,,,,japanese,,,,,,,,,Fuwa Fuwa,"Mo-Do 12:00-20:00; Fr 12:00-20:00; Sa 11:00-21:00; So 11:00-20:00",,,,,52.505834999999998,13.318731000000000,Charlottenburg-Wilmersdorf
10589,,,restaurant,,,,,,asian,,,,,,,,,Nguyên Asiatische Spezialitäten,"Mo-Fr,Su 12:00-21:00; Sa off",,,,,52.523541999999999,13.301130000000001,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,asian,,,,,,,,,Home of Dumplings,,,,,,52.499445999999999,13.427751000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,+49 30 8454 02 022,,asian,,,,,,,,,Feuerbach,"We-Fr 12:00-23:00; Sa-Su 10:00-22:00",,,,,52.465386000000002,13.330776000000000,Tempelhof-Schöneberg
,,,restaurant,,,,,,asian,,,,,,,,,New Asia Food,"Su-Fr 12:00-21:30; Sa 12:00-20:00",,,,,52.516556000000001,13.290686000000001,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,asian,,,,,,,,,Thuy Anh - Asia Bistro,,,,,,52.490451000000000,13.423068000000001,Friedrichshain-Kreuzberg
12689,,,restaurant,,,,,,indian,,,,,,,,,Bollywood,Mo-Su 10:00-24:00,,,,,52.567638000000002,13.572563000000001,Marzahn-Hellersdorf
,,,restaurant,,,,,,indian,,,,,true,,,,Dada,,yes,,,,52.508462999999999,13.465909000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,indian,,,,,,,,,Taste of India,,,,,,52.530571000000002,13.418320000000000,Pankow
,,,restaurant,,,,+49 3035529087,https://luvundlee-gastronomie.de,german,,,,,,,,,Luv & Lee,"We-Fr 17:00-22:00; Sa,Su 12:00-22:00",,,,,52.414788000000001,13.588677000000001,Treptow-Köpenick
,,,restaurant,,,,,,italian,,,,,,,,,La Famiglia,,,,,,52.619813999999998,13.303951000000000,Reinickendorf
,,,restaurant,,,,,,italian,,,no,yes,true,,,,Giuseppe,"Tu-Th 15:00-23:00; Fr-Su 12:00-23:00",yes,outside,,no,52.441217000000002,13.458902000000000,Neukölln
,,,restaurant,,,,,,italian,,,,,true,,,,Poveracci,,yes,,,,52.528879000000003,13.394646000000000,Mitte
,,,restaurant,,,,,,italian,,,,,,,,,Rocca,,,,,,52.530529000000001,13.418433000000000,Pankow
,,,restaurant,,,,,,italian,,,,,,,,,Domu Nostra,,,,,,52.536015999999996,13.416183999999999,Pankow
10999,,,restaurant,,,,,,thai,,,,,,,,,Maiyarap,,,,,,52.499876000000000,13.423962000000000,Friedrichshain-Kreuzberg
,,false,restaurant,,,,,,asian,,,no,yes,true,,no,,Shaniu's House of Noodles 2,Mo-Sa 12:00-21:30,sidewalk,outside,,yes,52.504021000000002,13.346731999999999,Mitte
10117,,,restaurant,,,,,,chinese,,,,,true,,,,Sanku Maots'ai,,yes,,,,52.526415999999998,13.386984000000000,Mitte
,,,restaurant,,,,,,chinese,,,only,,true,,,,Kamala-Vegan,Tu-Su 12:30-22:00,yes,,,,52.509352999999997,13.465541999999999,Friedrichshain-Kreuzberg
14129,,,restaurant,,,,,,vietnamese,,,,,,,,,Big Pan Schlachtensee,Mo-Su 11:30-22:00,,,,,52.437897999999997,13.215331000000001,Steglitz-Zehlendorf
12043,,,restaurant,,,,,,turkish,,,,,,,,,Örnek,,,,,yes,52.478532999999999,13.438063000000000,Neukölln
,,,restaurant,,,,,,mexican,,2. OG / Hallen am Borsigturm,,,,,,,Dos Pescados,"Mo-Th 12:00-23:00; Fr, Sa 12:00-01:30; Su 14:00-23:00",,,,,52.583655999999998,13.287193000000000,Reinickendorf
,,,restaurant,,,,,,vietnamese,,,,,,,,,Quan Sen Dong,,,,,,52.529206000000002,13.490572000000000,Lichtenberg
10407,,,restaurant,,,,,,thai,,,,,,,,,Preeda,"Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00",,,,,52.531419999999997,13.433541999999999,Pankow
,,,restaurant,,,,,,lebanese,,,,,true,,,,Grill Maaroush,,yes,,yes,no,52.500844000000001,13.418818000000000,Friedrichshain-Kreuzberg
10719,,,restaurant,,,,,,georgian,,,,,,,,,Saperavi,Mo-Su 14:00-00:00,,,,,52.501263000000002,13.325328000000001,Charlottenburg-Wilmersdorf
10437,,,restaurant,,,,,,turkish,,,,,,,,,No Bananas,Mo-Su 17:30-00:00,,,,,52.544001000000002,13.418160000000000,Pankow
12587,Friedrichshagen,,restaurant,,,,,,mexican,,,,,,,,,Veracruz,Mo-Su 12:00+,yes,,,limited,52.452685000000002,13.595876000000001,Treptow-Köpenick
10997,,,restaurant,,,,,,african,,,,,,,,,Omdur - Sudanese Streetfood Restaurant,"Mo-Fr 11:30-23:30; Sa 12:30-23:30; Su 12:00-23:30",,,,,52.499862999999998,13.444626000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,turkish,,,yes,,,,,,Adanus,,,,,,52.515033000000003,13.464283999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,greek,,,,,,,,,Pala,"Mo-Fr 10:00-18:30; Sa-Su 10:00-18:00",,,,,52.546827000000000,13.412438999999999,Pankow
,,,restaurant,,,,,,korean,,,,,,,,,MOKPO,,,,,,52.491225999999997,13.416002000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,vietnamese,,,,,,,,,,,,,,,52.527676999999997,13.489124000000000,Lichtenberg
,,,restaurant,,,,,,asian,,,,,,,,,Hai Lam,,yes,,,,52.456867000000003,13.580787000000001,Treptow-Köpenick
10999,,,restaurant,,,,,,asian,,Asian fusion kitchen,,,,,,,Reis today,,,,,,52.497681000000000,13.421284999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,asian,,,,,false,,,,King Box,,yes,,,yes,52.468062000000003,13.431189000000000,Neukölln
12587,Friedrichshagen,,restaurant,,,,,,asian,,,no,yes,true,,,,House of Vegan 182,Tu-Su 12:00-22:00,no,,,,52.446644999999997,13.626424000000000,Treptow-Köpenick
13156,,,restaurant,,,,,,asian,,,,,,,,,Funa Sushi Pankow,Mo-Su 11:00-22:45,no,,,,52.587308000000000,13.402403000000000,Pankow
,,,restaurant,,,,,,asian,,,,,,,,,Gentle,,no,,,,52.518881999999998,13.381136000000000,Mitte
10557,,,restaurant,,,,,,indian,,,,,,,,,The Biryani Club,We-Mo 12:00-22:00,no,,,,52.533259999999999,13.368167000000000,Mitte
,,,restaurant,,,,,,indian,,,,,,,,,Vinayaka,off,,,,no,52.487324999999998,13.421875000000000,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,italian,,,,,,,,,Trattoria Il Sapore,,,,,,52.521880000000003,13.325877000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,italian,,,,,,,,,Osteria Culaccino,,,,,,52.507283999999999,13.321016000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,italian,,,yes,yes,true,,,,Let Enzo Out,Mo-Su 11:00-21:00,yes,,,yes,52.507407000000001,13.456827000000001,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,vietnamese,,,,,,,,,Fam Ngo,,,,,,52.560979000000003,13.410838999999999,Pankow
,,,restaurant,,,,,,french,,,,only,,,,,Planeige,"We,Th 12:00-15:00",,,,,52.553783000000003,13.382304000000000,Mitte
12055,,,restaurant,,,,,,korean,,,yes,,,,,,DogMong,"Mo-Fr 12:30-20:30, Sa 12:00-18:00",,,,,52.468848000000001,13.442484000000000,Neukölln
,,,restaurant,,,,,,lebanese,,,,yes,,,,,Aldimashqi,,,,,limited,52.486521000000003,13.429594000000000,Neukölln
10115,,,restaurant,,,,,,japanese,,,,,,,,,Otsuka,Tu-Sa 13:00-21:00,,,,,52.533003000000001,13.387822999999999,Mitte
,,,restaurant,,,,,,japanese,,,,,,,no,,Lovely Sushi & More,"Mo-Th 10:00-21:00; Fr-Su 11:00-22:00",yes,,,yes,52.521619999999999,13.324441999999999,Charlottenburg-Wilmersdorf
10405,,,restaurant,,,,,,japanese,,,,,,,,,Yume Deli,"Mo-Fr 12:00-23:00; Sa-Su 11:00-23:00",,,,,52.537596999999998,13.421125999999999,Pankow
14129,,,restaurant,,,,,,latin_american,,,,,,,,,Mi Chola,"Mo-Su 12:00-21:00; Tu off",,,,,52.430692000000001,13.193682000000001,Steglitz-Zehlendorf
12053,,,restaurant,,,,,,thai,,,,yes,,,,,Mak Phed,Su-Fr 12:00-21:00,,,,,52.471091000000001,13.430092999999999,Neukölln
,,,restaurant,,,,,,chinese,,,,,,,,,Lucky Star,"Tu-Fr 12:00-22:00; Sa,Su,PH 17:00-22:00",,,,,52.525492000000000,13.387112000000000,Mitte
,,,restaurant,,,,,,chinese,,,yes,,true,,,,The Noodle Town Mitte,"Tu-Sa 12:00-21:00; Su 13:00-20:00; Mo off",no,,,no,52.523933000000000,13.399661999999999,Mitte
12247,Lankwitz,,restaurant,,,,,,croatian,,,,,,,,,Adria Grill,Tu-Su 11:30-22:00,,,,limited,52.433841000000001,13.341918000000000,Steglitz-Zehlendorf
,,,restaurant,,,,,,ukrainian,,,,,,,,,Fayna,"Mo-Th 12:00-23:00; Fr-Su 12:00-00:00",,,,,52.514828000000001,13.338853000000000,Mitte
,,,restaurant,,,,,,mexican,,,,,,,,,Comedor,,,,,,52.506968000000001,13.299371000000001,Charlottenburg-Wilmersdorf
6037,,,restaurant,,,,,,asian,,A fusion of Vietnamese and Thai dishes.,,,,,,,The Pho Bar,"Mo-Sa 11:00-19:45; Su 11:00-18:00",,,,,41.643630000000002,-72.733525999999998,
,,,restaurant,,,,,,arab,,,,,,,,,,,,,,,52.547547999999999,13.357551000000001,Mitte
,,,restaurant,,,,,,asian,,,yes,,,,,,Mido Sakura Vegan,,,,,,52.544398999999999,13.416226999999999,Pankow
,,,restaurant,,,,,,sudanese,,,,,,,,,Kush,,,,,,52.559367000000002,13.335784000000000,Mitte
,,,restaurant,,,,,,vietnamese,,,,,,,,,Duc Tam Quan,,,,,,52.498032000000002,13.443557999999999,Friedrichshain-Kreuzberg
6037,,,restaurant,,,,,,filipino,,,,,,,,,Tindahan City,Mo-Su 10:00-19:00,,,,,41.641393999999998,-72.729973000000001,
12107,,,restaurant,,,,,,vietnamese,yes,,,,,,,,Viet-Cocos,,,,,,52.425834999999999,13.391567000000000,Tempelhof-Schöneberg
10245,Friedrichshain,,restaurant,,,,,,vietnamese,,,,,true,,,,Viet Vibes,,yes,,,yes,52.508493999999999,13.452208000000001,Friedrichshain-Kreuzberg
12683,,,restaurant,,,,,,german,,,,,,,,,Zur Grünen Aue,,,,,,52.486699000000002,13.560585000000000,Marzahn-Hellersdorf
,,,restaurant,,,,,,japanese,,,,,,,,,Nikuya Takiniku,"Su-Th 17:00-22:30; Fr-Sa 17:00-23:00",,,,,52.517131999999997,13.281033000000001,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,columbian,,Cafe Bar Productos de Mi Mami,no,yes,,,,,Productos de Mi Mami,"Mo off; Tu-Th 12:00-17:45; Fr 12:00-19:00; Sa 12:00-19:30; Su 13:30-17:30",,,,yes,52.533102999999997,13.424853000000001,Pankow
13349,Wedding,,restaurant,,,,,,sudanese,,,,,,,,,Kush,Mo-Su 11:00-23:00,yes,,yes,no,52.559372000000003,13.335770000000000,Mitte
12305,,,restaurant,,,,,,international,,,yes,yes,,,,,21 Club,,,,,,52.391702000000002,13.401911000000000,Tempelhof-Schöneberg
,,,restaurant,,,,,,asian,,,,,,,,,Good Aroma,,,,,,52.456454000000001,13.383604000000000,Tempelhof-Schöneberg
10999,,,restaurant,,,,,,asian,,,,,,,,,Dirty Dumplings,Tu-Su 12:00-20:00,,,,,52.494703999999999,13.429205000000000,Friedrichshain-Kreuzberg
12305,,,restaurant,,,,,,asian,,,,,,,,,Asia Food,Mo-Su 12:00-21:00,,,,,52.391826000000002,13.402435000000001,Tempelhof-Schöneberg
,,,restaurant,,,,,,asian,,,,,,,,,Moi Sunrise,,,,,,52.502490000000002,13.388657000000000,Friedrichshain-Kreuzberg
10969,,,restaurant,,,,,,indian,,,,,,,,,Sadhu,Mo-Su 11:30-23:00,,,,,52.505116000000001,13.397093999999999,Friedrichshain-Kreuzberg
,,,restaurant,,,,,,german,,,,,,,,,Mercedes-Benz Restaurant,,,,,,52.515185000000002,13.329643000000001,Charlottenburg-Wilmersdorf
10629,,,restaurant,,,,,,international,,,,,,,,,Swan&Son,"Tu-Sa 10:30-01:00; Su 10:00-17:00",,,,,52.502507000000001,13.308655000000000,Charlottenburg-Wilmersdorf
,,,restaurant,,,,,,italian,,,,,true,,,,Trattoria Il Primo,,yes,,,yes,52.453122000000000,13.452232000000000,Neukölln
12305,,,restaurant,,,,,,italian,,,no,yes,,,,,Al Tavolaccio,"Mo,We-Fr 16:00-22:00; Sa,Su,PH 12:00-22:00",,,,no,52.404437000000001,13.405789000000000,Tempelhof-Schöneberg
