"id","addr:street","addr:housenumber","addr:postcode","addr:suburb","air_conditioning","amenity","biergarten","brand","capacity","contact:phone","contact:website","cuisine","delivery","description","diet:vegan","diet:vegetarian","indoor_seating","indoor_seating:capacity","internet_access","internet_access:fee","name","opening_hours","outdoor_seating","smoking","takeaway","wheelchair","Lat","Lon"
node/5868881267,Taubenstraße,"20","10117",Mitte,"",restaurant,"","","50",+49 30 239 20 610,"",spanish,no,"","","","","","","",Lavida Wine Club,Mo-Su 17:00-24:00,yes,outside,no,limited,"52.513162","13.394507"
node/5873836237,Wartburgstraße,"17","10825",Schöneberg,"",restaurant,"","","","","",international,"","","",yes,"","","","",Bravo Mario 17,Mo-Fr 12:00-19:30; PH off,"","","",no,"52.486829","13.343224"
node/5875792492,Bülowstraße,"1","14163",Zehlendorf,"",restaurant,"","","","","",italian,"","","","","","","","",Pizza Piazza,Mo-Su 11:00-23:00,yes,"","","","52.437204","13.233361"
node/5876910196,Böhmische Straße,"13","12055","","",restaurant,"","","",+49 30 68900055,https://www.vietbowl.de/kontakt-boehmischer-platz,vietnamese,"","",yes,yes,"","","","",Viet Bowl,"11:30-23:00","","","","","52.473621","13.449628"
node/5881538826,Windscheidstraße,"27","","","",restaurant,"","","","","",persian,"","","","","","","","",Naardoun,"Mo-Fr 12:00-15:00, 18:00-22:00; Sa 18:00-22:00","","","","","52.506438","13.299551"
node/5884458286,Schönhauser Allee,"176","10119",Prenzlauer Berg,"",restaurant,"","","","",https://schankhalle-pfefferberg.de/braugasthaus/,german,"","","","",yes,"","","",Schankhalle Pfefferberg,Tu-Sa 16:00-23:00,yes,"","",yes,"52.531586","13.411592"
node/5892970977,Motzstraße,"58","10777","","",restaurant,"","","","","",chinese,"","","","","","","","",Goji,Tu-Su 12:30-22:30,"","",yes,"","52.495265","13.339941"
node/5896182585,Husemannstraße,"1","10435",Prenzlauer Berg,"",restaurant,"","","",+49 30 48491035,https://simsim-restaurant.de/,lebanese,"","",yes,yes,yes,"","","",Simsim,Tu-Su 17:00-22:00,yes,"","",limited,"52.536861","13.417076"
node/5913425737,"","","","","",restaurant,"","","50","","",german,no,"","","","","","","",Schlemmer-Stübchen,Mo-Fr 08:00-14:00,no,no,yes,"","52.535435","13.453941"
node/5913441996,Storkower Straße,"139B","10407",Prenzlauer Berg,"",restaurant,"","","24","","",vietnamese,"","","","","","","","",Bowl Kitchen,Mo-Fr 09:30-15:00,"",no,yes,"","52.533175","13.455964"
node/5913691182,Kolonnenstraße,"5","","","",restaurant,"","","",+49 30 78718558,"",italian,"",Restaurant + Feinkostgeschäft,"",yes,yes,"","","",D'Angelo,"Tu-Fr 11:00-20:00; Sa 09:30-17:00; Su,Mo off",yes,"","",limited,"52.486332","13.359249"
node/5916553551,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",Poesia,Mo-Fr 16:00-23:00; Sa-Su 12:00-23:00,yes,"","",limited,"52.419242","13.34287"
node/5918263436,Yorckstraße,"45","10965",Schöneberg,"",restaurant,"","","","","",german,"","","","",yes,"","","",Maultaschen Manufaktur,Mo-Fr 17:00-23:00,yes,"","",no,"52.493666","13.367467"
node/5938636321,Motzstraße,"54","10777",Schöneberg,"",restaurant,"","","",+49 30 75567794,https://www.donathroch.de/,italian,"","","","","","","","",Donath & Roch,Mo-Sa 18:00+,"","","","","52.496273","13.343035"
node/5948657139,Gneisenaustraße,"63","10961","","",restaurant,"","","","","",ethiopian,"","",yes,yes,yes,"","","",Little Ethiopia,Mo-Sa 12:00-21:00; Su off,yes,"","",limited,"52.490096","13.403157"
node/5961866199,Kurfürstenstraße,"101-104","10787","","",restaurant,"","","","","",italian,"","","","","","","","",Evin - Pizza & Pasta,"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00","",outside,"",yes,"52.504741","13.341731"
node/5962646496,Lindenstraße,"90","10969",Kreuzberg,"",restaurant,"","","","",https://www.nanumberlin.com/,korean,"","","","",yes,"","","",Nanum,"We,Th 12:00-14:30, Th-Sa 18:00-23:00",yes,"","",no,"52.502566","13.394014"
node/5969198910,Turmstraße,"10","10559",Moabit,"",restaurant,"","","","",http://www.honiggelb.berlin/,international,yes,"","","",yes,"",wlan,no,Honiggelb Berlin,Tu-Sa 11:00-16:30,yes,"",yes,no,"52.526529","13.351369"
node/5980922083,Nalepastraße,"18","12459","","",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Zola,Mo-Fr 12:00-19:00; Sa-Su 12:00-20:00,yes,"","",no,"52.47936","13.499063"
node/5985173433,Pestalozzistraße,"45","10627","","",restaurant,"","","","","",thai,"","","","","","","","",Lampang House,Mo-Sa 11:00-20:00,"","",yes,yes,"52.508085","13.301153"
node/5988808577,Oranienburger Straße,"92","13437",Wittenau,"",restaurant,"","","","","",indian,"","",yes,"",yes,"","","",Aanjal,Mo-Su 11:30-23:00,yes,"","","","52.596683","13.333004"
node/5995010085,Wagner-Régeny-Straße,"12","12489",Adlershof,"",restaurant,"","","","","",mediterranean,"","","","","","","","",Olivo Berlin,Mo-Fr 11:00-15:00,"","","",yes,"52.436197","13.535631"
node/6004824008,Oranienstraße,"201","10999","","",restaurant,"","","","","",japanese,"","","","","","","","",Mori Mori,Mo-Su 12:00-22:00,no,no,"",no,"52.499822","13.424237"
node/6026591785,Max-Beer-Straße,"13","10119","","",restaurant,"","","","","",japanese,"","","","","","","","",Shiori,Mo-Sa 19:30-22:30,"","","","","52.525502","13.408115"
node/6032523112,"","","","","",restaurant,"","","","","",asian,"","","","","","","","",Zen,"Mo-Su,PH 12:00-23:00",yes,"","","","52.506076","13.445641"
node/6038453205,Lankwitzer Straße,"4","12107",Mariendorf,"",restaurant,"","","",+49 30 76808281,"",vietnamese,"","","","","","","","",Mr. Tran,"","","","","","52.436514","13.37168"
node/6053161129,Langhansstraße,"30","13086","","",restaurant,"","","","","",arab,yes,"","",yes,yes,"","","",Langhans-Grill,Mo-Su 09:00-02:00,yes,outside,yes,yes,"52.551268","13.442578"
node/6057024936,Gerichtstraße,"60","13347","",no,restaurant,"","","","","",mexican,"","","","",yes,"","","",El Zarape,"Su-Th 11:30-24:00, Fr,Sa 11:30-01:00",parklet,"","",limited,"52.544246","13.371275"
node/6066639232,Rudi-Dutschke-Straße,"25","10969","","",restaurant,"","","","","",italian,"","","","",yes,"","","",Ristorante Sale e Tabacchi,Mo-Fr 11:30-15:00,yes,"","",limited,"52.506649","13.391387"
node/6078602610,Behrenstraße,"72","10117","","",restaurant,"","","","","",indian,"","",yes,yes,"","","","",India Club Restaurant,Mo-Su 18:00-23:30,"","","",yes,"52.514962","13.379658"
node/6079658601,"","","","","",restaurant,"","","","","",arab,"","","","","","","","",Grillhaus Buhara,"","","","","","52.5495","13.156207"
node/6079807821,Wegenerstraße,"6","10713",Wilmersdorf,"",restaurant,"","","50","",https://kazokuberlin.de/,vietnamese,"","","","","","","","",Kazoku Berlin,"",yes,"","","","52.489401","13.317006"
node/6095243206,Bismarckstraße,"66","10627",Charlottenburg,"",restaurant,"","","",+49 30 38308989,"",turkish,"","","","",yes,"","","",Bey Simit Haus,"Tu-Fr 08:00-16:00; Sa,Su 08:00-16:00",yes,"","",yes,"52.511267","13.298399"
node/6095503286,Lietzenburger Straße,"15","10789","","",restaurant,"","","",+49 30 49962210,https://www.madloba-lounge.de/,georgian,"","","","","","","","",Madloba,"Mo-Th 15:00-23:00, Fr 15:00-00:00, Sa 14:00-00:00, Su 14:00-23:00","","","",yes,"52.499742","13.341867"
node/6103424394,Mildred-Harnack-Straße,"11","10243","","",restaurant,"",Sausalitos,"","","",mexican,"","","","",yes,"","","",Sausalitos,"",yes,"","",yes,"52.505609","13.442537"
node/6103424397,Mildred-Harnack-Straße,"11","10243",Friedrichshain,"",restaurant,"",L'Osteria,"",+49 30 26109200,https://losteria.net/de/restaurants/restaurant/berlin-mercedes-platz/,italian,"","","","","","","","",L'Osteria,"Mo-Th 12:00-22:00; Fr,Sa 12:00-23:00; Su,PH 12:00-22:00","","","",yes,"52.505259","13.442214"
node/6103424404,Hedwig-Wachenheim-Straße,"14","10243","","",restaurant,"",ALEX,"","","",international,"","","",yes,"","","","",ALEX,"Mo-Th 08:00-24:00, Su,PH 09:00-24:00, Fr,Sa 08:00-01:00","","","",yes,"52.504685","13.442629"
node/6104521429,Düppelstraße,"38","12163",Steglitz,"",restaurant,"","","","","",persian,"","","","",yes,"","","",Fanous,Mo-Su 11:00-23:00,yes,"","","","52.457316","13.323423"
node/6121463261,Möckernstraße,"48","10963",Kreuzberg,"",restaurant,"","","",+49 30 959988789,"",asian,yes,"",yes,yes,yes,"","","",vegup,"Mo-Fr,Su 12:00-22:00; Sa 17:00-22:00",yes,"",yes,yes,"52.493169","13.379315"
node/6124022026,Krossener Straße,"17","10245",Friedrichshain,no,restaurant,"","","","","",asian,"","",yes,yes,yes,"","","",Ryu,"Tu-Th,Su 12:00-23:00; Fr,Sa 12:00-23:30",yes,outside,"",limited,"52.510571","13.457673"
node/6132882808,Eichhornstraße,"3","10785",Tiergarten,"",restaurant,"","","","",https://www.weilands-wellfood.de/,arab,"","","","","","","","",Weilands,"Mo 11:30-15:00; Tu-Fr 11:30-22:00; Sa 17:00-22:00; Su,PH off",yes,"",yes,yes,"52.506212","13.372657"
node/6134854085,Wilhelmine-Gemberg-Weg,"6","10179",Mitte,"",restaurant,"","","","","",mediterranean,"","","",yes,"","",no,"",Merz Bistro,Mo-Fr 10:00-16:00; Sa-Su closed; PH closed,yes,outside,yes,yes,"52.509499","13.425245"
node/6140728300,Gerichtstraße,"54","13347",Wedding,"",restaurant,"","","8","",https://www.ernstberlin.de/,german,no,"","",no,yes,"","","",Ernst,"",no,no,no,limited,"52.544634","13.367967"
node/6148166801,Möllendorffstraße,"48","10367","","",restaurant,"","","","","",vietnamese,"","",no,yes,yes,"","","",Lang Van,Mo-Su 11:00-23:00,yes,outside,"",limited,"52.524239","13.480691"
node/6149436966,Am Spreebord,"9","10589","","",restaurant,"","","","","",french,"","","","","","","","",Bar Brass,Mo-Su 10:00-23:00,"","","",yes,"52.521186","13.306778"
node/6164004610,Kaiserdamm,"89","14057",Westend,"",restaurant,"","","","","",thai,"","","","","","","","",Papa Thai,"","","","",yes,"52.509711","13.281463"
node/6175986356,"","","","","",restaurant,"","","","","",italian,"","","","","","","","",Bella Pizza,"","","","","","41.63414",-72.788079
node/6183446200,"","","","","",restaurant,"","","","","",italian,"","","","",yes,"","","",La dolce vita,"",yes,"","","","52.428723","13.330226"
node/6190993487,Urbanstraße,"31","10967",Kreuzberg,"",restaurant,"","","","","",indian,"","","","","","","","",Patakha,"","","","","","52.491493","13.413636"
node/6198207554,Wrangelstraße,"57","","","",restaurant,"","","","","",arab,"","","","","","","","",Unka Köfteburger,"",yes,"","",yes,"52.498031","13.442978"
node/6201545247,Kronenstraße,"72","10117",Mitte,"",restaurant,"","","","","",chinese,"","","","",yes,"","","",Liu Chengdu Weidao,"Mo-Fr 11:30-15:00, We-Fr 17:00-19:30",yes,"","",no,"52.511197","13.38759"
node/6203861423,Celsiusstraße,"56","12207",Lichterfelde,"",restaurant,"","","","",http://www.dawat-indische-kueche.de/,indian,only,"","","","","","","",Dawat,"11:00-00:00","","","","","52.411888","13.312956"
node/6206716203,Rathausstraße,"23","10178",Mitte,"",restaurant,"","","",+49 174 1923359,"",vietnamese,"","","","","","","","",Ngon,Mo-Th 17:00-24:00; Fr-Su 12:00-24:00,"","","",yes,"52.517338","13.405292"
node/6209777485,"","","","","",restaurant,"","","","","",arab,"","","","",yes,"","","",Yasmin,"",yes,"","","","52.540051","13.352971"
node/6219730085,Holteistraße,"13","10245",Friedrichshain,no,restaurant,"","","",+493032596331,"",asian,"","","",yes,yes,"",wlan,"",Vietland,Mo-Su 11:30-23:00,yes,outside,"",yes,"52.5082","13.466096"
node/6219763185,Skalitzer Straße,"81","10997",Kreuzberg,"",restaurant,"","","","","",asian,"","","","",yes,"",wlan,"",Wu Kong,Mo-Fr 12:00-23:00; Sa-Su 13:00-00:00,yes,"","","","52.500697","13.439117"
node/6219782685,"","","","","",restaurant,"","","","","",german,"","","","",yes,"",wlan,"",Ursprung,Mo-Sa 09:00-21:00,no,"","",yes,"52.518234","13.388752"
node/6222681708,Torweg,"148","13591",Staaken,"",restaurant,"","","",+49 30 28702075,https://domian-grill-sushi.de/,asian,"","","","","","","","",Domian,"10:00-22:00",yes,"","","","52.540627","13.131931"
node/6227747977,Karl-Marx-Straße,"55","12043","","",restaurant,"","","80","","",asian,"","",yes,yes,yes,"","","",Paolo Pinkel,Mo-Su 18:00-23:00+,yes,isolated,"",no,"52.48318","13.431728"
node/6239134709,Rudower Straße,"156A","12351",Buckow,"",restaurant,"","","30",+49 30 6482 8301,http://hanabiweb.de/,japanese,"","","","",yes,"",no,"",Hanabi,"Mo-Su 12:00-22:00; Mo,Tu off",yes,no,yes,limited,"52.432752","13.472083"
node/6239554603,Schnellerstraße,"132-136","12439","","",restaurant,"","","","","",german,"","","","","","","","",Mömax-Restaurant,"","","","",yes,"52.459174","13.508529"
node/6251995789,"","","","","",restaurant,"","","","",https://www.exrotaprint.de/kantine/,german,"",Kantine ExRotaprint,yes,yes,yes,"",wlan,"",Kantine,Mo-Fr 12:00-14:30,no,"","",yes,"52.55051","13.36994"
node/6255852693,Regattastraße,"36","12527","","",restaurant,"","","","","",italian,"","","","","","","","",Lina & Liana,"","","","","","52.424806","13.574757"
node/6256674063,Hansastraße,"69","13088",Weißensee,"",restaurant,"","","","","",thai,"","","","",yes,"","","",Thai Lotus,Tu-Su 11:00-21:00,yes,"","",yes,"52.549806","13.474474"
node/6257475168,Bölschestraße,"121","12587",Friedrichshagen,"",restaurant,"","","","",http://www.simplyasia.de,asian,"","",yes,yes,yes,"","","",Simply Asia,Mo-Sa 12:00+,yes,"","",no,"52.449292","13.624247"
node/6259220100,Regattastraße,"158","12527",Grünau,"",restaurant,"","","",+49 30 67820936,http://www.kaffee-liebig.de/,german,"","","","","","","","",Kaffee Liebig,Tu-Fr 11:30-20:00; Sa-Su 12:00-20:00,"","","",no,"52.415297","13.582073"
node/6260408866,Jüdenstraße,"28","13597","","",restaurant,"","","","","",italian,"","","","","","","","",Le Due Famiglie,"",no,"","",no,"52.53827","13.203109"
node/6265137075,Choriner Straße,"37","10435",Prenzlauer Berg,"",restaurant,"","","","","",italian,"","","","",yes,"","","",Cheers Kiez Pizza,We-Su 17:00-22:00,yes,"","","","52.536717","13.410758"
node/6269900015,Torstraße,"189","10115",Mitte,"",restaurant,"","","","","",mediterranean,"","","","",yes,"","","",MontRaw,Tu-Su 18:00-23:00,yes,"","","","52.528425","13.3926"
node/6276672897,Greifswalder Straße,"90","10409","","",restaurant,"","","","","",chinese,"","",no,yes,"","","","",Phoenix China Restaurant,"Mo-Su,PH 12:00-23:00","","","",yes,"52.543318","13.442055"
node/6280799257,Danckelmannstraße,"20","14059",Charlottenburg,"",restaurant,"","","",+49 30 23585046,"",kenian,"","","","","","","","",Tembo,"Tu-Th 12:00-18:00; Fr,Sa 12:00-22:00; Su,Mo off",yes,"","",yes,"52.513635","13.290903"
node/6286587447,Siemensstraße,"40","12247",Lankwitz,"",restaurant,"","","",+49 30 81001005,https://bhatura-restaurant.de/,indian,"","","","","","","","",Bhatura,"Mo, Sa, Su 12:00-22:00; Tu-Fr 16:00-22:00",yes,"","",no,"52.440335","13.327405"
node/6289006714,Rheinstraße,"44","12161","","",restaurant,"","","","","",japanese,"","","",yes,yes,"","","",Kisso,"Mo-Su,PH 12:00-23:00",yes,"","","","52.466001","13.329864"
node/6290795751,Sonnenallee,"54","12045",Neukölln,"",restaurant,"","","","","",arab,"","","","","","","","",Azzam,"Mo, Su 08:00-00:00; Tu-Sa 08:30-00:00","","","",no,"52.484981","13.432836"
node/6293081361,"","","","","",restaurant,"","","","","",german,"","","","","","","","","",Mo-Fr 11:00-14:30,"","","",designated,"52.548203","13.375322"
node/6296109986,Kaiserdamm,"6","14057",Charlottenburg,"",restaurant,"","","","","",vietnamese,"","","","","","","","",Vietbowl,"","","","","","52.510932","13.292672"
node/6297320633,"","","","","",restaurant,"","","","","",international,"","","","","","","","",Pizza Miranda,"",yes,"","",limited,"52.551868","13.414553"
node/6300959038,Hufelandstraße,"14","10407","","",restaurant,"","","","","",japanese,"","",yes,yes,yes,"","","",Ki Kuriya,"12:00-22:00",yes,"","",yes,"52.532037","13.431293"
node/6300970356,Greifswalder Straße,"215","10405","","",restaurant,"","","","","",american,"","",yes,yes,yes,"","","",Bear Burger,Mo-Su 11:30-23:30,yes,"","",limited,"52.531577","13.427225"
node/6303802551,Franz-Ehrlich-Straße,"5","12489",Adlershof,yes,restaurant,"","","","","",vietnamese,"","","",yes,"","","","",Meet Saigon,"Mo-Th 11:00-21:00; Fr 11:00-22:00; Sa,Su 12:00-22:00","","","","","52.433784","13.540231"
node/6316642039,Neptunstraße,"30","13409","","",restaurant,"","","","","",italian,"","","",yes,yes,"","","",Tre Amici,"Tu-Sa 14:00-22:30; PH,Su 13:00-22:30; Mo off",yes,"","",no,"52.562282","13.373601"
node/6325486661,Sonntagstraße,"8","10245",Friedrichshain,"",restaurant,"","","","",http://umami-restaurants.de/,asian,"","",yes,yes,yes,"","","",Umami,Mo-Su 12:00-24:00,yes,"","",yes,"52.505624","13.466642"
node/6326150485,Tucholskystraße,"34","","","",restaurant,"","","","","",vietnamese,"","","","","","","","",Maison Dang,"","","","","","52.526283","13.393809"
node/6328883437,Fritschestraße,"48","10627",Charlottenburg,"",restaurant,"","","","","",european,"","","","","","","","",Prism,Tu-Sa 18:00-00:00,no,"","","","52.507085","13.300794"
node/6334264971,"","","","","",restaurant,"","","","","",mexican,"","","","",yes,"","","",Mérida,"",yes,"","","","52.444435","13.294763"
node/6339288026,Anton-Saefkow-Platz,"12","10369","","",restaurant,"","","",+49 30 94708500,http://teja.berlin/,indian,"","",yes,yes,yes,"","","",Teja,Mo-Su 11:30-23:00,yes,outside,"",yes,"52.529537","13.471507"
node/6340758840,Kantstraße,"53","10627",Charlottenburg,"",restaurant,"","","",+49 30 45086703,"",thai,"","","","","","","","",Chon Thong,"Mo-Su,PH 12:00-24:00",yes,no,"",no,"52.506743","13.308654"
node/6343163927,Sonnenallee,"132","","","",restaurant,"","","","","",turkish,"","","","",yes,"","","",Balli Restaurant,Mo-Su 09:00-00:00,yes,"","",no,"52.479738","13.44363"
node/6353108381,Breitenbachplatz,"8","14195","","",restaurant,"","","","","",chinese,yes,"","","",yes,"","","",Guo Guo Xiang,We-Mo 11:30-22:00,yes,"",yes,no,"52.467413","13.308477"
node/6353342865,Farmington Avenue,"1135","06037","","",restaurant,"","","","","",japanese,"","We make all of our dishes fresh on a daily basis. Dishes offered include Sesame Chicken, Malaysian Sambal Sauce, as well as an assortment of sushi and Chef rolls!","","","","","","",East Tokyo Restaurant,Tu-Th 11:30-21:00; Fr-Sa 11:30-22:00; Su 11:30-21:00; Mo off,no,"",yes,"","41.629999",-72.755994
node/6372779526,Bänschstraße,"91","10247",Friedrichshain,"",restaurant,"","","50",+49 30 98394408,http://www.futurapizza.com/,italian,no,"",yes,yes,yes,"",yes,no,Futura Neapolitan Pizza,Tu-Su 18:00-23:00,yes,no,yes,limited,"52.517311","13.471448"
node/6373792224,Gotenstraße,"51","10829",Schöneberg,"",restaurant,"","","","","",french,"","","","","","","","",Le Quartier - Bistronomie,"","","","","","52.476581","13.36076"
node/6381628261,Hermannstraße,"120","12051","","",restaurant,"","","","","",turkish,"","","",yes,yes,"","","",Etzade,"",yes,"","",yes,"52.465723","13.432097"
node/6384225186,Brunnenstraße,"182","10119",Mitte,"",restaurant,"","","",+49 173 2813715,"",french,"","","","",yes,"","","",Volk,Mo-Fr 12:00-23:30; Sa 19:00-00:00,yes,"","",limited,"52.53157","13.399491"
node/6384232786,Brunnenstraße,"182","10119",Mitte,no,restaurant,"","","","","",vietnamese,"","",yes,yes,yes,"","","",Van Anh Quan,"",no,"","",no,"52.531622","13.39945"
node/6388113806,Bölschestraße,"51","12587",Friedrichshagen,"",restaurant,"","","","","",italian,"","Trattoria, Pizzeria","","",yes,"","","",Casa Italiana,"Mo-Su,PH 12:00-23:00",yes,outside,"",limited,"52.453624","13.625309"
node/6391968817,"","","","","",restaurant,"","","","","",thai,"","","","","","","","",Thai-Nippon Sushi-Bar,"","","",yes,yes,"52.409805","13.381506"
node/6391968819,Buckower Chaussee,"161-162","12305","","",restaurant,"","","","","",italian,Mo-Sa 11:00-22:45;Su 10:30-22:45,"","",yes,yes,"","","",Pizzeria il Forno,"",yes,"",yes,yes,"52.414222","13.400716"
